"identifier","entityName","attributeName","attributeLabel","attributeDefinition","attributeUnit","propertyURI","valueURI","viewURL","query_datetime_utc"
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194606",NA,"Observed average temperature in June of 1946","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194607",NA,"Observed average temperature in July of 1946","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194608",NA,"Observed average temperature in August of 1946","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194609",NA,"Observed average temperature in September of 1946","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194610",NA,"Observed average temperature in October of 1946","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194611",NA,"Observed average temperature in November of 1946","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194612",NA,"Observed average temperature in December of 1946","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194701",NA,"Observed average temperature in January of 1947","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194702",NA,"Observed average temperature in February of 1947","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194703",NA,"Observed average temperature in March of 1947","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194704",NA,"Observed average temperature in April of 1947","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194705",NA,"Observed average temperature in May of 1947","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194706",NA,"Observed average temperature in June of 1947","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194707",NA,"Observed average temperature in July of 1947","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194708",NA,"Observed average temperature in August of 1947","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194709",NA,"Observed average temperature in September of 1947","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194710",NA,"Observed average temperature in October of 1947","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194711",NA,"Observed average temperature in November of 1947","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194712",NA,"Observed average temperature in December of 1947","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194801",NA,"Observed average temperature in January of 1948","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194802",NA,"Observed average temperature in February of 1948","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194803",NA,"Observed average temperature in March of 1948","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194804",NA,"Observed average temperature in April of 1948","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194805",NA,"Observed average temperature in May of 1948","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194806",NA,"Observed average temperature in June of 1948","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194807",NA,"Observed average temperature in July of 1948","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194808",NA,"Observed average temperature in August of 1948","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194809",NA,"Observed average temperature in September of 1948","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194810",NA,"Observed average temperature in October of 1948","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194811",NA,"Observed average temperature in November of 1948","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194812",NA,"Observed average temperature in December of 1948","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194901",NA,"Observed average temperature in January of 1949","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194902",NA,"Observed average temperature in February of 1949","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194903",NA,"Observed average temperature in March of 1949","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194904",NA,"Observed average temperature in April of 1949","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194905",NA,"Observed average temperature in May of 1949","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194906",NA,"Observed average temperature in June of 1949","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194907",NA,"Observed average temperature in July of 1949","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194908",NA,"Observed average temperature in August of 1949","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194909",NA,"Observed average temperature in September of 1949","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194910",NA,"Observed average temperature in October of 1949","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194911",NA,"Observed average temperature in November of 1949","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","194912",NA,"Observed average temperature in December of 1949","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195001",NA,"Observed average temperature in January of 1950","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195002",NA,"Observed average temperature in February of 1950","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195003",NA,"Observed average temperature in March of 1950","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195004",NA,"Observed average temperature in April of 1950","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195005",NA,"Observed average temperature in May of 1950","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195006",NA,"Observed average temperature in June of 1950","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195007",NA,"Observed average temperature in July of 1950","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195008",NA,"Observed average temperature in August of 1950","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195009",NA,"Observed average temperature in September of 1950","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195010",NA,"Observed average temperature in October of 1950","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195011",NA,"Observed average temperature in November of 1950","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195012",NA,"Observed average temperature in December of 1950","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195101",NA,"Observed average temperature in January of 1951","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195102",NA,"Observed average temperature in February of 1951","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195103",NA,"Observed average temperature in March of 1951","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195104",NA,"Observed average temperature in April of 1951","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195105",NA,"Observed average temperature in May of 1951","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195106",NA,"Observed average temperature in June of 1951","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195107",NA,"Observed average temperature in July of 1951","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195108",NA,"Observed average temperature in August of 1951","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195109",NA,"Observed average temperature in September of 1951","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195110",NA,"Observed average temperature in October of 1951","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195111",NA,"Observed average temperature in November of 1951","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195112",NA,"Observed average temperature in December of 1951","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195201",NA,"Observed average temperature in January of 1952","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195202",NA,"Observed average temperature in February of 1952","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195203",NA,"Observed average temperature in March of 1952","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195204",NA,"Observed average temperature in April of 1952","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195205",NA,"Observed average temperature in May of 1952","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195206",NA,"Observed average temperature in June of 1952","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195207",NA,"Observed average temperature in July of 1952","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195208",NA,"Observed average temperature in August of 1952","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195209",NA,"Observed average temperature in September of 1952","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195210",NA,"Observed average temperature in October of 1952","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195211",NA,"Observed average temperature in November of 1952","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195212",NA,"Observed average temperature in December of 1952","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195301",NA,"Observed average temperature in January of 1953","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195302",NA,"Observed average temperature in February of 1953","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195303",NA,"Observed average temperature in March of 1953","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195304",NA,"Observed average temperature in April of 1953","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195305",NA,"Observed average temperature in May of 1953","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195306",NA,"Observed average temperature in June of 1953","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195307",NA,"Observed average temperature in July of 1953","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195308",NA,"Observed average temperature in August of 1953","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195309",NA,"Observed average temperature in September of 1953","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195310",NA,"Observed average temperature in October of 1953","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_monthly_wide.csv","195311",NA,"Observed average temperature in November of 1953","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
